"Date","Time","Open","High","Low","Close","Vol","OI"
07/28/2014,22:00,597.75,601.10,592.59,599.02,1358071,0
07/29/2014,22:00,597.70,598.49,592.17,593.95,1366729,0
07/30/2014,22:00,595.00,598.45,592.70,595.44,1215576,0
07/31/2014,22:00,588.96,591.99,577.68,579.55,2310471,0
08/01/2014,22:00,578.55,583.43,570.30,573.60,2213790,0
08/04/2014,22:00,576.51,583.82,572.26,582.27,1524818,0
08/05/2014,22:00,579.38,580.20,570.31,573.14,1651342,0
08/06/2014,22:00,569.50,578.64,567.45,574.49,1322878,0
08/07/2014,22:00,576.05,578.31,569.43,571.81,1163027,0
08/08/2014,22:00,572.02,579.56,569.02,577.94,1495022,0
08/11/2014,22:00,579.00,579.69,575.30,577.25,1203357,0
08/12/2014,22:00,575.44,575.90,569.91,572.12,1394939,0
08/13/2014,22:00,576.85,586.13,575.20,584.56,1903282,0
08/14/2014,22:00,586.69,587.80,580.92,584.65,1272879,0
08/15/2014,22:00,587.50,589.47,580.76,583.71,1725358,0
08/18/2014,22:00,587.10,595.05,586.55,592.70,1470756,0
08/19/2014,22:00,595.70,597.81,594.44,597.11,1045258,0
08/20/2014,22:00,596.95,596.99,593.00,595.41,968617,0
08/21/2014,22:00,594.90,595.25,591.10,592.42,1133593,0
08/22/2014,22:00,593.10,594.99,589.80,592.54,877464,0
08/25/2014,22:00,594.77,595.58,589.26,590.57,1298049,0
08/26/2014,22:00,592.00,592.05,587.45,588.12,1471953,0
08/27/2014,22:00,587.81,589.37,580.90,583.00,1368766,0
08/28/2014,22:00,580.02,584.71,577.88,580.32,1405950,0
08/29/2014,22:00,582.35,582.90,578.24,582.36,1206884,0
