"Date","Time","Open","High","Low","Close","Vol","OI"
04/02/2009,22:00,181.65,184.88,180.16,181.25,8978284,0
04/03/2009,22:00,182.25,185.86,179.00,184.89,7579568,0
04/06/2009,22:00,183.50,184.91,180.70,184.12,6562920,0
04/07/2009,22:00,181.88,181.88,177.65,179.32,7361746,0
04/08/2009,22:00,181.75,182.50,178.10,181.00,5530804,0
04/09/2009,22:00,184.75,187.18,183.13,186.25,6766092,0
04/13/2009,22:00,185.66,189.55,185.15,189.05,6100162,0
04/14/2009,22:00,188.47,188.49,182.80,184.46,6858518,0
04/15/2009,22:00,183.35,190.53,182.08,189.75,9869306,0
04/16/2009,22:00,190.75,196.45,190.51,194.37,20346118,0
04/17/2009,22:00,193.01,199.91,192.40,196.12,21467226,0
04/20/2009,22:00,193.07,195.32,187.95,189.65,8858510,0
04/21/2009,22:00,188.09,192.15,188.05,190.74,7391402,0
04/22/2009,22:00,190.88,195.00,189.51,191.93,7004308,0
04/23/2009,22:00,193.76,194.88,190.55,192.35,5222034,0
04/24/2009,22:00,193.02,196.59,190.25,194.74,6771694,0
04/27/2009,22:00,192.17,194.74,191.38,192.98,4581550,0
04/28/2009,22:00,191.88,194.52,190.77,191.85,5887476,0
04/29/2009,22:00,192.99,197.49,192.91,195.74,7220120,0
04/30/2009,22:00,197.88,201.88,197.40,197.99,8718158,0
05/01/2009,22:00,197.51,198.79,195.77,196.85,4855862,0
05/04/2009,22:00,199.09,201.20,197.40,200.99,6408538,0
05/05/2009,22:00,199.99,202.50,198.63,201.49,4801792,0
05/06/2009,22:00,203.40,204.14,200.50,201.74,5267486,0
05/07/2009,22:00,202.05,202.49,196.25,198.30,6000728,0
05/08/2009,22:00,201.43,205.06,197.50,203.66,7730594,0
05/11/2009,22:00,201.40,206.00,200.60,203.99,5119912,0
05/12/2009,22:00,205.01,205.49,197.55,199.51,7590106,0
05/13/2009,22:00,197.07,198.20,194.18,194.77,5694346,0
05/14/2009,22:00,194.40,196.10,192.35,193.75,5874208,0
05/15/2009,22:00,195.55,197.05,194.55,195.00,6033444,0
05/18/2009,22:00,196.93,198.65,192.70,198.42,6703410,0
05/19/2009,22:00,198.05,200.82,196.50,199.44,5675046,0
05/20/2009,22:00,201.04,202.84,197.50,198.59,4568582,0
05/21/2009,22:00,198.15,201.42,196.92,198.25,5440600,0
05/22/2009,22:00,198.33,199.32,196.00,196.75,3439332,0
05/26/2009,22:00,195.97,202.50,195.00,202.18,6208952,0
05/27/2009,22:00,202.82,205.93,202.40,202.78,6071784,0
05/28/2009,22:00,204.34,205.81,202.30,205.20,5338186,0
05/29/2009,22:00,206.05,208.62,205.35,208.62,5297010,0
06/01/2009,22:00,209.37,214.80,209.26,213.28,6645856,0
06/02/2009,22:00,213.13,214.98,211.70,214.20,5249200,0
06/03/2009,22:00,213.00,216.23,212.00,215.82,7067982,0
06/04/2009,22:00,217.65,220.62,217.25,220.14,7277164,0
06/05/2009,22:00,222.54,223.67,219.73,222.16,7361604,0
06/08/2009,22:00,219.75,220.46,217.06,219.38,6197662,0
06/09/2009,22:00,219.29,220.25,215.88,217.81,6511890,0
06/10/2009,22:00,218.12,218.95,213.34,216.30,6717740,0
06/11/2009,22:00,215.88,216.87,214.18,214.50,5733376,0
06/12/2009,22:00,213.43,213.85,210.60,212.42,5836658,0
06/15/2009,22:00,210.75,210.75,207.00,208.38,7474202,0
06/16/2009,22:00,209.65,210.54,207.71,208.00,6100322,0
06/17/2009,22:00,208.10,209.86,205.78,207.58,6981244,0
06/18/2009,22:00,207.84,209.35,206.50,207.03,6174236,0
06/19/2009,22:00,209.10,210.23,207.29,210.04,8521916,0
06/22/2009,22:00,208.48,208.74,200.95,203.68,8248720,0
06/23/2009,22:00,203.32,204.49,201.27,202.84,5799020,0
06/24/2009,22:00,204.37,206.12,203.28,204.65,4915784,0
06/25/2009,22:00,203.50,207.95,203.26,207.88,6089758,0
06/26/2009,22:00,206.84,214.12,206.55,212.66,6514168,0
06/29/2009,22:00,213.00,213.90,211.12,212.07,4338556,0
06/30/2009,22:00,212.08,213.60,209.11,210.79,5188766,0
07/01/2009,22:00,212.10,213.20,209.07,209.49,4622646,0
07/02/2009,22:00,207.71,207.71,203.40,204.24,5035260,0
07/06/2009,22:00,203.25,205.32,200.83,204.80,4525114,0
07/07/2009,22:00,204.12,204.60,197.99,198.32,6519698,0
07/08/2009,22:00,200.00,203.00,199.03,201.24,6882688,0
07/09/2009,22:00,203.06,207.23,202.90,205.20,6551632,0
07/10/2009,22:00,204.79,208.68,204.35,207.20,5859118,0
07/13/2009,22:00,208.09,212.26,207.59,212.15,8095114,0
07/14/2009,22:00,211.85,213.37,210.43,212.35,5792922,0
07/15/2009,22:00,214.83,219.34,214.24,219.09,7558684,0
07/16/2009,22:00,218.34,222.88,217.05,221.30,13108824,0
07/17/2009,22:00,216.50,217.74,213.35,215.13,13709468,0
07/20/2009,22:00,214.94,216.42,213.13,215.09,6308004,0
07/21/2009,22:00,215.47,215.95,212.86,213.95,5938292,0
07/22/2009,22:00,214.00,215.10,211.75,213.85,5173920,0
07/23/2009,22:00,214.34,220.60,212.75,218.67,6958756,0
07/24/2009,22:00,217.90,225.24,217.50,223.36,7258908,0
07/27/2009,22:00,223.02,223.38,218.80,222.40,5010658,0
07/28/2009,22:00,220.50,221.40,218.05,219.93,5082104,0
07/29/2009,22:00,218.62,218.90,215.94,218.12,3974432,0
07/30/2009,22:00,221.30,225.74,221.30,222.82,6401094,0
